iter,loss,phys,bc,shape,tip,block,EI_eff_Nmm2,k_p_N_per_kPa,val_total,val_shape,val_tip,val_block
3513,0.3667760491371155,0.08663906157016754,0.0010955920442938805,0.009007996879518032,0.004446515813469887,9.079918527277187e-06,1641.830322265625,0.001190673210658133,2.7685089111328125,0.018832556903362274,0.11957605183124542,3.3678174077067524e-05
3514,0.3592945635318756,0.08486797660589218,0.0005609035724774003,0.009003659710288048,0.0044326623901724815,9.109086931857746e-06,1641.8751220703125,0.0011906391009688377,2.779554605484009,0.018869725987315178,0.1200910434126854,3.3926851756405085e-05
3515,0.366800457239151,0.08921352028846741,0.0008976410608738661,0.008999242447316647,0.00442669540643692,9.176038474834058e-06,1641.9200439453125,0.0011905996361747384,2.7551116943359375,0.01884482614696026,0.11889364570379257,3.4215583582408726e-05
3516,0.36651286482810974,0.09181402623653412,0.0006206614198163152,0.008986333385109901,0.004433651454746723,9.253863026970066e-06,1641.961669921875,0.0011905658757314086,2.775646686553955,0.01884455978870392,0.11992054432630539,3.446377013460733e-05
3517,0.369952529668808,0.09542106091976166,0.0006498420843854547,0.008976232260465622,0.00442076101899147,9.320634489995427e-06,1641.8707275390625,0.0011906102299690247,2.791904926300049,0.018857643008232117,0.1207205280661583,3.4138029150199145e-05
3518,0.36136478185653687,0.0882110670208931,0.0005169815849512815,0.008973491378128529,0.004421087447553873,9.233002856490202e-06,1641.756103515625,0.0011906680883839726,2.775111198425293,0.0188649483025074,0.1198737621307373,3.371564162080176e-05
3519,0.36483079195022583,0.0920962542295456,0.0004804020863957703,0.008967645466327667,0.004424319602549076,9.119171409111004e-06,1641.6173095703125,0.0011907332809641957,2.7745823860168457,0.018881890922784805,0.11983060836791992,3.3242784411413595e-05
3520,0.3650607466697693,0.0915427953004837,0.0005930995685048401,0.00896398164331913,0.004410870373249054,8.99176848179195e-06,1641.5609130859375,0.0011907556327059865,2.7911832332611084,0.018920235335826874,0.12062238901853561,3.3081454603234306e-05
3521,0.35194841027259827,0.07982037961483002,0.0004575183556880802,0.008970322087407112,0.004402846097946167,8.9482409748598e-06,1641.6285400390625,0.001190747949294746,2.776266098022461,0.01892857998609543,0.11986815929412842,3.313679917482659e-05
3522,0.37293127179145813,0.10087638348340988,0.0004861190973315388,0.00896477047353983,0.00439043203368783,8.963252184912562e-06,1641.6236572265625,0.0011907819425687194,2.752192974090576,0.018937239423394203,0.11865595728158951,3.289276355644688e-05
3523,0.36259225010871887,0.08973056823015213,0.0005555643583647907,0.008965562097728252,0.004395290743559599,8.89739294507308e-06,1641.6209716796875,0.001190833281725645,2.7655656337738037,0.01893092691898346,0.11933109164237976,3.2524469133932143e-05
3524,0.3590168356895447,0.08750396221876144,0.0004577075014822185,0.00896811205893755,0.004374279174953699,8.798233466222882e-06,1641.7423095703125,0.001190832583233714,2.7872910499572754,0.018922410905361176,0.12042587995529175,3.2529220334254205e-05
3525,0.3576038181781769,0.08414459228515625,0.0006695339106954634,0.00896423775702715,0.004369556903839111,8.799533134151716e-06,1641.9891357421875,0.001190772047266364,2.7726428508758545,0.018880300223827362,0.11973536014556885,3.2963020203169435e-05
3526,0.34914886951446533,0.07794145494699478,0.0004772985412273556,0.008947230875492096,0.0043700323440134525,8.916518709156662e-06,1642.22216796875,0.0011907273437827826,2.7730395793914795,0.018860701471567154,0.11977463960647583,3.3285501558566466e-05
3527,0.3612349033355713,0.09001316875219345,0.0005006177816540003,0.008930882439017296,0.004375393968075514,9.00337181519717e-06,1642.39013671875,0.0011907252483069897,2.794508457183838,0.01886516995728016,0.12084359675645828,3.3300326322205365e-05
3528,0.3678115904331207,0.0968695878982544,0.0005041220574639738,0.00891683716326952,0.004373699892312288,9.007319931697566e-06,1642.593017578125,0.0011907039443030953,2.786689519882202,0.01884797215461731,0.12046977877616882,3.345530785736628e-05
3529,0.3591442406177521,0.08933351188898087,0.0004408443928696215,0.008896925486624241,0.004368664231151342,9.049013897310942e-06,1642.8284912109375,0.0011906827567145228,2.7614598274230957,0.018814807757735252,0.1192413792014122,3.360922710271552e-05
3530,0.3604714274406433,0.09086557477712631,0.00047850736882537603,0.008877497166395187,0.004358995705842972,9.090453204407822e-06,1643.1053466796875,0.0011906538857147098,2.7501378059387207,0.01880412921309471,0.11868585646152496,3.381909118616022e-05
3531,0.3614630401134491,0.09229075908660889,0.0004652063362300396,0.008864742703735828,0.004356695339083672,9.147037417278625e-06,1643.48876953125,0.0011905668070539832,2.7568840980529785,0.018797241151332855,0.11902973055839539,3.445674155955203e-05
3532,0.3713575601577759,0.10256309807300568,0.0004757039714604616,0.008850795216858387,0.004346417263150215,9.318822776549496e-06,1643.73876953125,0.0011905384017154574,2.751293420791626,0.018775999546051025,0.11877134442329407,3.466535417828709e-05
3533,0.34664881229400635,0.07500128448009491,0.0007836009608581662,0.008842895738780499,0.004342992324382067,9.375122317578644e-06,1643.9681396484375,0.0011905365390703082,2.7714130878448486,0.018792349845170975,0.11976096779108047,3.4679782402236015e-05
3534,0.3431326746940613,0.07512426376342773,0.0004219591210130602,0.008836173452436924,0.004348577931523323,9.378797585668508e-06,1644.027587890625,0.00119063351303339,2.783383369445801,0.018799057230353355,0.12035312503576279,3.3967557101277635e-05
3535,0.367827445268631,0.09721839427947998,0.000691452412866056,0.008829097263514996,0.004351035226136446,9.187017894873861e-06,1644.0640869140625,0.0011907272273674607,2.75640869140625,0.018760010600090027,0.11904378235340118,3.3286552934441715e-05
3536,0.36701518297195435,0.09728492796421051,0.0006316640065051615,0.008819668553769588,0.004346510395407677,9.003643754113e-06,1644.0107421875,0.0011908641317859292,2.758789539337158,0.01876840926706791,0.1191549152135849,3.2304382330039516e-05
3537,0.35468968749046326,0.08652885258197784,0.0005057691596448421,0.008816519752144814,0.004334269557148218,8.738965334487148e-06,1643.968017578125,0.0011910025496035814,2.7731881141662598,0.018782489001750946,0.11986126005649567,3.132626443402842e-05
3538,0.34705665707588196,0.07921264320611954,0.000488903489895165,0.008814787492156029,0.004328723531216383,8.47531009640079e-06,1643.9019775390625,0.0011911413166671991,2.768411636352539,0.018767807632684708,0.11963760107755661,3.0360872187884524e-05
3539,0.36231860518455505,0.09333916753530502,0.0006180640775710344,0.008811301551759243,0.004324530251324177,8.21517278382089e-06,1643.6251220703125,0.0011913898633792996,2.7755894660949707,0.018788309767842293,0.11997683346271515,2.86695831164252e-05
3540,0.35042110085487366,0.08059883117675781,0.0007084228564053774,0.008811848238110542,0.004321174696087837,7.759245818306226e-06,1643.24609375,0.0011916763614863157,2.7920258045196533,0.01881130039691925,0.12077660113573074,2.6779776817420498e-05
3541,0.3582783341407776,0.08956068754196167,0.0006078205769881606,0.008815803565084934,0.004312543664127588,7.249926966323983e-06,1642.9368896484375,0.001191923045553267,2.777369737625122,0.018791306763887405,0.12006457895040512,2.5204499252140522e-05
3542,0.354045033454895,0.08499511331319809,0.000667533022351563,0.008812978863716125,0.004302338231354952,6.825280252087396e-06,1642.79833984375,0.0011920651886612177,2.765209197998047,0.01878320425748825,0.11946510523557663,2.4318997020600364e-05
3543,0.36442166566848755,0.09230325371026993,0.0009951195679605007,0.008806548081338406,0.004298520274460316,6.586417839571368e-06,1642.6617431640625,0.0011921972036361694,2.7497763633728027,0.018792148679494858,0.11868491768836975,2.350984505028464e-05
3544,0.35201966762542725,0.08358018845319748,0.0006502261385321617,0.008803348056972027,0.004290328826755285,6.368297363223974e-06,1642.60498046875,0.0011922915000468493,2.7370457649230957,0.018793795257806778,0.11804702877998352,2.2940679627936333e-05
3545,0.3607141673564911,0.09015879034996033,0.0008619299624115229,0.008798139169812202,0.0042955572716891766,6.2147501012077555e-06,1642.562744140625,0.0011923767160624266,2.741849660873413,0.018755856901407242,0.11832541227340698,2.2431973775383085e-05
3546,0.36312136054039,0.09516237676143646,0.0006625031237490475,0.008787557482719421,0.004276101477444172,6.07766105531482e-06,1642.5491943359375,0.001192418741993606,2.759002685546875,0.018738310784101486,0.11920074373483658,2.218340159743093e-05
3547,0.3654474914073944,0.09742853045463562,0.000682988902553916,0.008782566525042057,0.004273883067071438,6.010512151988223e-06,1642.5244140625,0.0011924332939088345,2.7824926376342773,0.01877429336309433,0.1203392818570137,2.2097658074926585e-05
3548,0.36618247628211975,0.09543216973543167,0.0009440183057449758,0.008776226080954075,0.0042862859554588795,5.987516033201246e-06,1642.539306640625,0.0011924059363082051,2.7648262977600098,0.018733013421297073,0.11949716508388519,2.225943171652034e-05
3549,0.35256296396255493,0.08547613024711609,0.0005605597980320454,0.00875880941748619,0.0043122367933392525,6.030892109265551e-06,1642.5501708984375,0.001192383817397058,2.7676703929901123,0.018652968108654022,0.11971935629844666,2.2389816876966506e-05
3550,0.3592083156108856,0.09071451425552368,0.0008093483047559857,0.008746334351599216,0.004270648118108511,6.066220521461219e-06,1642.39208984375,0.0011924455175176263,2.776996612548828,0.018609104678034782,0.12022970616817474,2.202554969699122e-05
3551,0.3652935028076172,0.09388193488121033,0.0010852664709091187,0.008734721690416336,0.004290239419788122,5.968031018710462e-06,1642.2786865234375,0.0011924866121262312,2.722381830215454,0.01856326125562191,0.11754493415355682,2.1784539057989605e-05
3552,0.3639191687107086,0.09812699258327484,0.0006315821083262563,0.008716309443116188,0.004254556726664305,5.902995326323435e-06,1642.069091796875,0.0011925408616662025,2.700684070587158,0.018538445234298706,0.11648502945899963,2.1468691556947306e-05
3553,0.3438607156276703,0.07846763730049133,0.0006016669794917107,0.0087027782574296,0.004263134207576513,5.817801138618961e-06,1641.87744140625,0.0011925724102184176,2.735262632369995,0.018509965389966965,0.11824251711368561,2.128585401806049e-05
3554,0.3552354574203491,0.0846341922879219,0.0011873079929500818,0.008690191432833672,0.004243331495672464,5.7684496823640075e-06,1641.7540283203125,0.0011925590224564075,2.74063777923584,0.018488630652427673,0.11853257566690445,2.1363630366977304e-05
3555,0.345846027135849,0.08097124844789505,0.0006638015038333833,0.008675351738929749,0.004233592189848423,5.789435817860067e-06,1641.6710205078125,0.0011925175786018372,2.7491021156311035,0.018495794385671616,0.11894851177930832,2.1603967979899608e-05
3556,0.34911099076271057,0.08304174989461899,0.0007739769644103944,0.008663343265652657,0.004250204656273127,5.854250957781915e-06,1641.556640625,0.0011924715945497155,2.7527644634246826,0.018476802855730057,0.11915049701929092,2.187275094911456e-05
3557,0.3578058183193207,0.09415126591920853,0.0005679159658029675,0.0086586344987154,0.004237172193825245,5.926770427322481e-06,1641.5216064453125,0.0011923686834052205,2.7473886013031006,0.018501661717891693,0.1188565194606781,2.2479507606476545e-05
3558,0.3486683964729309,0.08420287817716599,0.0006657518679276109,0.00865810178220272,0.004229252692312002,6.090541774028679e-06,1641.68701171875,0.0011921834666281939,2.726902723312378,0.018543200567364693,0.11779014021158218,2.359331483603455e-05
3559,0.35274559259414673,0.08836889266967773,0.0006335372454486787,0.008654879406094551,0.0042439913377165794,6.390771432052134e-06,1641.5628662109375,0.0011921296827495098,2.73370623588562,0.018569152802228928,0.11810418963432312,2.3921764295664616e-05
3560,0.3436005115509033,0.08105151355266571,0.0005025670980103314,0.008654979057610035,0.004217947833240032,6.479327566921711e-06,1641.2008056640625,0.0011921937111765146,2.7474894523620605,0.018599065020680428,0.11876364052295685,2.3531265469500795e-05
3561,0.34976187348365784,0.08553347736597061,0.0006901753367856145,0.008658256381750107,0.004204888362437487,6.374058102665003e-06,1641.0711669921875,0.0011921350378543139,2.745969295501709,0.018622323870658875,0.11866419017314911,2.388904249528423e-05
3562,0.3531263470649719,0.09189577400684357,0.0004172113840468228,0.00864995364099741,0.004199733957648277,6.47056504021748e-06,1641.10986328125,0.0011919786920771003,2.7445790767669678,0.018625829368829727,0.11859069019556046,2.4856020900188014e-05
3563,0.3445906341075897,0.08116452395915985,0.0006361929117701948,0.008641185238957405,0.004208656493574381,6.731239409418777e-06,1641.276611328125,0.0011917746160179377,2.763944149017334,0.018597640097141266,0.11958649009466171,2.6147059543291107e-05
3564,0.34861016273498535,0.0867738425731659,0.0005443755071610212,0.008630739524960518,0.004185350611805916,7.079307579260785e-06,1641.3858642578125,0.0011916045332327485,2.745513439178467,0.018548376858234406,0.11871366202831268,2.724734804360196e-05
3565,0.3519172966480255,0.09102495014667511,0.0005053166532889009,0.008614198304712772,0.004174073692411184,7.376063422270818e-06,1641.4969482421875,0.0011914372444152832,2.6968302726745605,0.018521538004279137,0.11630579829216003,2.835283157764934e-05
3566,0.35814037919044495,0.09834358096122742,0.0004583674017339945,0.008594012819230556,0.004162806551903486,7.673914296901785e-06,1641.6453857421875,0.0011912602931261063,2.696251153945923,0.018527649343013763,0.11627013236284256,2.9544869903475046e-05
3567,0.3492540717124939,0.0895262062549591,0.00045598193537443876,0.00857970118522644,0.004174703266471624,7.995260602911003e-06,1641.749267578125,0.0011910984758287668,2.740799903869629,0.018529774621129036,0.1184948980808258,3.0657836759928614e-05
3568,0.35298478603363037,0.0929301530122757,0.0005109448102302849,0.008571525104343891,0.004171587992459536,8.29513282951666e-06,1641.7542724609375,0.00119100883603096,2.750823974609375,0.018543265759944916,0.11898229271173477,3.128216485492885e-05
3569,0.3490560054779053,0.088960662484169,0.000522684829775244,0.008567903190851212,0.004171289503574371,8.463412086712196e-06,1641.7232666015625,0.0011909650638699532,2.740924119949341,0.018579741939902306,0.11845066398382187,3.158996332786046e-05
3570,0.34318244457244873,0.08246900141239166,0.0005410035373643041,0.008566448464989662,0.004194449167698622,8.546414392185397e-06,1641.79931640625,0.0011908813612535596,2.748157024383545,0.018600841984152794,0.11879090964794159,3.218195342924446e-05
3571,0.3336089551448822,0.07360727339982986,0.0004915964673273265,0.008570447564125061,0.0041794846765697,8.705757863936014e-06,1642.059326171875,0.001190723036415875,2.77340030670166,0.018589159473776817,0.12006419897079468,3.3317213819827884e-05
3572,0.34366801381111145,0.08311723917722702,0.0005763563676737249,0.008567913435399532,0.004166941158473492,9.011810107040219e-06,1642.269287109375,0.0011906083673238754,2.7762608528137207,0.018611839041113853,0.12018413096666336,3.415127866901457e-05
3573,0.34802040457725525,0.08893506973981857,0.0004595149657689035,0.008561566472053528,0.004158324562013149,9.236568985215854e-06,1642.27490234375,0.0011906040599569678,2.739929676055908,0.018617862835526466,0.11836151778697968,3.4183074603788555e-05
3574,0.34538590908050537,0.08738603442907333,0.00039377561188302934,0.008545688353478909,0.00415279483422637,9.24507730815094e-06,1642.2088623046875,0.0011906222207471728,2.707394599914551,0.018614662811160088,0.11673804372549057,3.405015013413504e-05
3575,0.3479524850845337,0.0866980105638504,0.0007557936478406191,0.00853037741035223,0.004149844404309988,9.209312338498421e-06,1642.1185302734375,0.0011906635481864214,2.7383546829223633,0.01865265890955925,0.11824820190668106,3.3748572604963556e-05
3576,0.3403954803943634,0.08228784054517746,0.00047645121230743825,0.008519553579390049,0.004143039230257273,9.128050805884413e-06,1642.0894775390625,0.0011906655272468925,2.747006416320801,0.018655909225344658,0.1186775490641594,3.373401705175638e-05
3577,0.3524896502494812,0.09202558547258377,0.0007486247341148555,0.008504139259457588,0.004140189383178949,9.124117241299246e-06,1642.1416015625,0.0011906641302630305,2.7286393642425537,0.018634352833032608,0.11778074502944946,3.374442894710228e-05
3578,0.34788453578948975,0.08974891155958176,0.0005441554822027683,0.008487324230372906,0.004142817109823227,9.126883924182039e-06,1642.060546875,0.0011907435255125165,2.71567964553833,0.01860779896378517,0.11715960502624512,3.316912625450641e-05
3579,0.337138831615448,0.07823962718248367,0.000630236929282546,0.008480025455355644,0.0041453298181295395,8.971865099738352e-06,1641.8294677734375,0.0011909038294106722,2.7586898803710938,0.018607385456562042,0.11931109428405762,3.2022544473875314e-05
3580,0.34008726477622986,0.08381310850381851,0.000411583692766726,0.008475631475448608,0.004127952735871077,8.66292612045072e-06,1641.6749267578125,0.0011910164030268788,2.7674596309661865,0.01860046572983265,0.11975689977407455,3.122936686850153e-05
3581,0.3395597040653229,0.08430846780538559,0.00032929948065429926,0.00846736878156662,0.004126319196075201,8.449198503512889e-06,1641.60498046875,0.001191070768982172,2.7484750747680664,0.018583744764328003,0.11882458627223969,3.084965283051133e-05
3582,0.36042851209640503,0.10361536592245102,0.0005192828830331564,0.00845363549888134,0.004123206716030836,8.3469140008674e-06,1641.65380859375,0.0011910760076716542,2.7285232543945312,0.01857677847146988,0.11783398687839508,3.081385511904955e-05
3583,0.3399953842163086,0.08381405472755432,0.0004274387320037931,0.008443258702754974,0.004147919826209545,8.337157851201482e-06,1641.7454833984375,0.0011910772882401943,2.748138189315796,0.018561482429504395,0.11883002519607544,3.080421811318956e-05
3584,0.3302402198314667,0.07440303266048431,0.0004734529065899551,0.008440813049674034,0.004110152367502451,8.334623998962343e-06,1641.7708740234375,0.0011911154724657536,2.7504303455352783,0.018538886681199074,0.11896736174821854,3.0539224098902196e-05
3585,0.3379516005516052,0.08331247419118881,0.00037507020169869065,0.008436288684606552,0.004104000050574541,8.263295057986397e-06,1641.8485107421875,0.0011911292094737291,2.7014143466949463,0.018534161150455475,0.11652133613824844,3.0444864023593254e-05
3586,0.33375197649002075,0.07874304056167603,0.0004900316707789898,0.008425336331129074,0.004075976088643074,8.237736437877174e-06,1642.0740966796875,0.0011910885805264115,2.6842823028564453,0.0185586828738451,0.1156400740146637,3.07263653667178e-05
3587,0.3456437587738037,0.09002324938774109,0.0005024676211178303,0.008412756957113743,0.0041128769516944885,8.313565558637492e-06,1642.2803955078125,0.001191060757264495,2.7216548919677734,0.01856265962123871,0.11750462651252747,3.091972030233592e-05
3588,0.34186193346977234,0.08801953494548798,0.00040835977415554225,0.008406148292124271,0.004077608697116375,8.365777830476873e-06,1642.4713134765625,0.0011910470202565193,2.7602345943450928,0.01856241375207901,0.11943380534648895,3.10154355247505e-05
3589,0.34340864419937134,0.08805131167173386,0.0005116710672155023,0.008402504958212376,0.004105330444872379,8.391496521653607e-06,1642.6968994140625,0.0011910286266356707,2.7444186210632324,0.018579090014100075,0.11862627416849136,3.1143987143877894e-05
3590,0.32474204897880554,0.07149113714694977,0.0003659309586510062,0.008398488163948059,0.004076879937201738,8.426199201494455e-06,1643.0831298828125,0.001190940965898335,2.7144298553466797,0.018563097342848778,0.11714251339435577,3.1759729608893394e-05
3591,0.35259461402893066,0.09921123832464218,0.000366254331311211,0.008392446674406528,0.0040892986580729485,8.592167432652786e-06,1643.5032958984375,0.0011908233864232898,2.735402822494507,0.01858392357826233,0.11816993355751038,3.259537334088236e-05
3592,0.336600124835968,0.08237506449222565,0.0004970941226929426,0.00839606299996376,0.004062233492732048,8.817256457405165e-06,1643.9857177734375,0.001190690090879798,2.7635974884033203,0.018619801849126816,0.11954330652952194,3.35555560013745e-05
3593,0.34240230917930603,0.08814458549022675,0.0004803066258318722,0.008397546596825123,0.004070648457854986,9.075994967133738e-06,1644.3671875,0.0011906102299690247,2.734545946121216,0.01865437999367714,0.11805584281682968,3.4138029150199145e-05
3594,0.33504289388656616,0.0817682296037674,0.00040491909021511674,0.00839182548224926,0.004064830951392651,9.233002856490202e-06,1644.728271484375,0.0011905556311830878,2.722925901412964,0.018684405833482742,0.11744462698698044,3.4538854379206896e-05
3595,0.3453682065010071,0.09235043078660965,0.0003766264417208731,0.00838567316532135,0.004072232637554407,9.340881661046296e-06,1645.09521484375,0.0011905085993930697,2.7439115047454834,0.01870688982307911,0.11847124248743057,3.488625952741131e-05
3596,0.33046987652778625,0.07666260749101639,0.0004987003630958498,0.008380522020161152,0.004055774305015802,9.434526873519644e-06,1645.6142578125,0.0011903911363333464,2.74611759185791,0.018695879727602005,0.11859211325645447,3.576029121177271e-05
3597,0.33592525124549866,0.0828925296664238,0.0004491211147978902,0.008368345908820629,0.004053893499076366,9.670035069575533e-06,1646.1468505859375,0.0011902798432856798,2.724763870239258,0.01869453489780426,0.1175253614783287,3.6598925362341106e-05
3598,0.33912381529808044,0.08668221533298492,0.0004300592408981174,0.008358564227819443,0.004043537192046642,9.896032679534983e-06,1646.6461181640625,0.0011901967227458954,2.71351957321167,0.01870671659708023,0.11695064604282379,3.723189729498699e-05
3599,0.3404974937438965,0.08782828599214554,0.0004570921300910413,0.008353539742529392,0.004046341869980097,1.0066496543004178e-05,1647.1622314453125,0.0011901052203029394,2.7158877849578857,0.018706344068050385,0.11706908047199249,3.7934300053166226e-05
3600,0.3373488783836365,0.08483617752790451,0.00046492135152220726,0.008349152281880379,0.004038895480334759,1.0255713277729228e-05,1647.6290283203125,0.0011900531826540828,2.741830348968506,0.018707256764173508,0.1183650940656662,3.8337166188284755e-05
3601,0.33352354168891907,0.08216169476509094,0.000361264799721539,0.008344210684299469,0.004038067068904638,1.0364243280491792e-05,1648.072265625,0.0011900181416422129,2.760190963745117,0.01871994324028492,0.11927029490470886,3.8609112380072474e-05
3602,0.3294653594493866,0.07671982795000076,0.0004969669389538467,0.008339490741491318,0.004044084344059229,1.0437606761115603e-05,1648.5521240234375,0.0011899787932634354,2.749260663986206,0.018718251958489418,0.11872532218694687,3.8915946788620204e-05
3603,0.3249167799949646,0.07321704924106598,0.00041029328713193536,0.008333117701113224,0.004041462671011686,1.0520262549107429e-05,1649.0462646484375,0.0011899429373443127,2.7475523948669434,0.0187076386064291,0.1186503916978836,3.919594018952921e-05
3604,0.34320542216300964,0.09204290062189102,0.00039114325772970915,0.008325048722326756,0.004032208118587732,1.059568785422016e-05,1649.5408935546875,0.0011899220990017056,2.7566399574279785,0.018706083297729492,0.1191062331199646,3.936068242182955e-05
3605,0.33089926838874817,0.08028312027454376,0.0003644773969426751,0.008317938074469566,0.0040253098122775555,1.0639896572683938e-05,1650.046630859375,0.0011898910161107779,2.7432572841644287,0.018686454743146896,0.11845660209655762,3.9605030906386673e-05
3606,0.3487018942832947,0.09690311551094055,0.0005205044872127473,0.008309664204716682,0.004014670383185148,1.070578582584858e-05,1650.51220703125,0.0011898876400664449,2.728405714035034,0.018693648278713226,0.11770682036876678,3.9631686377106234e-05
3607,0.3363266885280609,0.08532962948083878,0.0004461902135517448,0.008306115865707397,0.004015284590423107,1.0713083611335605e-05,1650.898193359375,0.0011899378150701523,2.733930826187134,0.018693409860134125,0.11798351258039474,3.923670738004148e-05
3608,0.32928553223609924,0.0787590742111206,0.00041747643263079226,0.008306242525577545,0.004006037954241037,1.0606646355881821e-05,1651.2723388671875,0.001189995789900422,2.7465293407440186,0.01870383322238922,0.11860323697328568,3.8783386116847396e-05
3609,0.3488438129425049,0.09757425636053085,0.0005144730675965548,0.008307808078825474,0.003993191756308079,1.0484447557246312e-05,1651.697509765625,0.0011900216341018677,2.73945689201355,0.018727174028754234,0.11822637915611267,3.8582016713917255e-05
3610,0.3441733717918396,0.09446163475513458,0.00037184293614700437,0.008305860683321953,0.003988589625805616,1.043027441482991e-05,1652.198974609375,0.0011900023091584444,2.7324180603027344,0.018762901425361633,0.11783863604068756,3.873204695992172e-05
3611,0.3320412039756775,0.0807953029870987,0.0005095935775898397,0.008307150565087795,0.0039951130747795105,1.0470753295521718e-05,1652.71044921875,0.0011899882229045033,2.7478208541870117,0.018795283511281013,0.11857633292675018,3.884217585437e-05
3612,0.34082216024398804,0.09066025167703629,0.000403792189899832,0.008308924734592438,0.00399202574044466,1.0500402822799515e-05,1653.0479736328125,0.0011900553945451975,2.7613089084625244,0.018824320286512375,0.11922197788953781,3.831939466181211e-05
3613,0.33377206325531006,0.08359907567501068,0.00040475878631696105,0.008306917734444141,0.003994172438979149,1.0359510270063765e-05,1653.380126953125,0.0011901382822543383,2.7383475303649902,0.0188160240650177,0.11808250844478607,3.767939779208973e-05
3614,0.33341774344444275,0.08292867243289948,0.00046496058348566294,0.008296933956444263,0.003989945165812969,1.018714829115197e-05,1653.704345703125,0.0011902344413101673,2.7344491481781006,0.01880582980811596,0.11789815127849579,3.694412953336723e-05
3615,0.3383157253265381,0.0888662189245224,0.0003945013741031289,0.008284410461783409,0.003985818941146135,9.988987585529685e-06,1653.9874267578125,0.0011903399135917425,2.745130777359009,0.018784301355481148,0.11845417320728302,3.614499291870743e-05
3616,0.3227258324623108,0.0743425041437149,0.00033174536656588316,0.008270504884421825,0.003977900370955467,9.773774763743859e-06,1654.41943359375,0.001190373906865716,2.7352044582366943,0.018753549084067345,0.11798873543739319,3.588901017792523e-05
3617,0.33199769258499146,0.0831034705042839,0.0004300101427361369,0.008254445157945156,0.00397040881216526,9.704873264126945e-06,1654.7578125,0.0011904571438208222,2.721665859222412,0.01873539760708809,0.11733026802539825,3.526727232383564e-05
3618,0.34006160497665405,0.09125996381044388,0.0004511530278250575,0.008240179158747196,0.003969559445977211,9.537276127957739e-06,1654.9764404296875,0.0011905981227755547,2.730151891708374,0.018735669553279877,0.11775480210781097,3.422602094360627e-05
3619,0.329121470451355,0.08029382675886154,0.00046978084719739854,0.008232003077864647,0.0039698597975075245,9.256646990252193e-06,1655.1279296875,0.001190769486129284,2.747023582458496,0.01872248761355877,0.11861220747232437,3.2982236007228494e-05
3620,0.3290589153766632,0.0815955400466919,0.00035446995752863586,0.008224602788686752,0.003966869320720434,8.921603694034275e-06,1655.409912109375,0.0011908503947779536,2.739912271499634,0.018703008070588112,0.11827640980482101,3.2402618671767414e-05
3621,0.33926495909690857,0.09038046002388,0.0005181750166229904,0.008213214576244354,0.00396753940731287,8.76540616445709e-06,1655.5701904296875,0.0011909789172932506,2.717163562774658,0.018701504915952682,0.11714092642068863,3.1492698326474056e-05
3622,0.32639163732528687,0.07771250605583191,0.00048051803605630994,0.008210170082747936,0.0039792670868337154,8.52019638841739e-06,1655.7303466796875,0.0011911139590665698,2.7362263202667236,0.018691493198275566,0.11810454726219177,3.055013803532347e-05
3623,0.3324017822742462,0.08600346744060516,0.0003033344110008329,0.008208369836211205,0.003955744672566652,8.266187251138035e-06,1655.9072265625,0.0011912292102351785,2.7548954486846924,0.018679730594158173,0.11905017495155334,2.9757309675915167e-05
3624,0.329482764005661,0.08279155194759369,0.0003502550534904003,0.00820690393447876,0.003948502242565155,8.052502380451187e-06,1655.947021484375,0.0011913924245163798,2.7359354496002197,0.018652545288205147,0.11812989413738251,2.8652644687099382e-05
3625,0.3395276963710785,0.09128344058990479,0.0005472847260534763,0.008198951371014118,0.003935742657631636,7.754755642963573e-06,1656.0439453125,0.0011915346840396523,2.7076783180236816,0.018629971891641617,0.11674009263515472,2.7706066248356365e-05
3626,0.33259063959121704,0.08539649099111557,0.0004706080653704703,0.008186234161257744,0.00393441878259182,7.4997205956606194e-06,1656.0999755859375,0.0011916810180991888,2.705822229385376,0.01861162669956684,0.11666611582040787,2.674978895811364e-05
3627,0.3192378878593445,0.07212813198566437,0.0004919060156680644,0.008178257383406162,0.003927656449377537,7.241838375193765e-06,1656.1572265625,0.0011918138479813933,2.7265589237213135,0.01859263889491558,0.11772235482931137,2.5896268198266625e-05
3628,0.3236272931098938,0.07758630067110062,0.000398389995098114,0.008173689246177673,0.003925658296793699,7.0117030190886e-06,1656.2498779296875,0.0011919208336621523,2.7217774391174316,0.018574217334389687,0.11750204861164093,2.52185946010286e-05
3629,0.3325909674167633,0.08622969686985016,0.0004627326561603695,0.00816406775265932,0.003919215872883797,6.828988261986524e-06,1656.3111572265625,0.0011920229298993945,2.704615831375122,0.018543105572462082,0.11667539924383163,2.4580720491940156e-05
3630,0.3253253400325775,0.07934913039207458,0.0004118343349546194,0.008153090253472328,0.003936474211513996,6.6569691625772975e-06,1656.2977294921875,0.0011921602999791503,2.736406087875366,0.018523186445236206,0.11828525364398956,2.3734264686936513e-05
3631,0.32996678352355957,0.0845552384853363,0.0003980629553552717,0.008149078115820885,0.003919253125786781,6.428808319469681e-06,1656.433349609375,0.0011922070989385247,2.7517471313476562,0.01850961521267891,0.1190660148859024,2.3449632863048464e-05
